Time,price,feeGrowth0,feeGrowth1
2021-11-16 12:07:49.000,0.0003374138645,3.99605145584418e+39,1.63204380563478e+36
2021-11-16 12:27:22.000,0.0003337228344,3.99718339045912e+39,1.63207793609342e+36
2021-11-16 12:54:12.000,0.000354606164,4.00224566898785e+39,1.63577339776069e+36
2021-11-16 13:19:41.000,0.0003495017265,4.00381659919617e+39,1.63585870016453e+36
2021-11-16 13:39:13.000,0.0003510779493,4.00474644026091e+39,1.63632909394677e+36
2021-11-16 14:03:20.000,0.000345194878,4.00649702386364e+39,1.6363969778411e+36
2021-11-16 14:25:38.000,0.0003429584992,4.00709953662236e+39,1.6363969778411e+36
2021-11-16 14:49:26.000,0.0003418286579,4.00815849135693e+39,1.63665405831513e+36
2021-11-16 15:13:39.000,0.0003377176584,4.00929055267712e+39,1.63665405831513e+36
2021-11-16 15:34:04.000,0.0003360333686,4.0097813231869e+39,1.6366633658317e+36
2021-11-16 15:56:39.000,0.000330699883,4.01129049964659e+39,1.6366633658317e+36
2021-11-16 16:18:53.000,0.0003339565105,4.01268258924263e+39,1.63743324632354e+36
2021-11-16 16:42:28.000,0.0003400898564,4.01419851993163e+39,1.6385167766312e+36
2021-11-16 17:05:02.000,0.0003333559594,4.01739764439513e+39,1.63896909447974e+36
2021-11-16 17:27:26.000,0.000330303301,4.01854055182493e+39,1.63906030354461e+36
2021-11-16 17:46:58.000,0.0003350938381,4.02242834355871e+39,1.64080045157254e+36
2021-11-16 18:11:08.000,0.0003362014189,4.02398183689118e+39,1.64142930428874e+36
2021-11-16 18:35:32.000,0.0003351608602,4.02456466481064e+39,1.64152743404128e+36
2021-11-16 18:58:07.000,0.0003320252653,4.0263405935734e+39,1.64182224401412e+36
2021-11-16 19:20:16.000,0.0003288532315,4.02904182530956e+39,1.64241552872134e+36
2021-11-16 19:40:41.000,0.0003264941092,4.0297266843761e+39,1.64241552872134e+36
2021-11-16 20:05:56.000,0.0003262982813,4.03136475395547e+39,1.64293005867764e+36
2021-11-16 20:30:13.000,0.0003237308081,4.03212444308624e+39,1.64293005867764e+36
2021-11-16 20:49:09.000,0.0003212156554,4.032868184443e+39,1.64293005867764e+36
2021-11-16 21:12:22.000,0.0003162754453,4.03492948903753e+39,1.64311089426997e+36
2021-11-16 21:34:20.000,0.0003163387035,4.03545950423202e+39,1.64328632219869e+36
2021-11-16 21:58:40.000,0.0003149184483,4.036824869662e+39,1.64357943308511e+36
2021-11-16 22:19:47.000,0.0003140693578,4.03743544160083e+39,1.64368995074997e+36
2021-11-16 22:43:11.000,0.0003184014988,4.03825845031487e+39,1.64436611692717e+36
2021-11-16 23:07:34.000,0.0003168769097,4.03872443814259e+39,1.64436611692717e+36
2021-11-16 23:32:34.000,0.0003151704713,4.03924210889709e+39,1.64436611692717e+36
2021-11-16 23:55:24.000,0.000316465258,4.03995192542271e+39,1.64471519785824e+36
2021-11-17 00:15:33.000,0.0003138495971,4.04075752976951e+39,1.64471519785824e+36
2021-11-17 00:38:25.000,0.0003170353799,4.04157603611051e+39,1.64527771271506e+36
2021-11-17 01:00:04.000,0.0003151704713,4.0428399242678e+39,1.64549808086209e+36
2021-11-17 01:20:45.000,0.0003120658322,4.0437975095627e+39,1.64549808086209e+36
2021-11-17 01:44:29.000,0.0003039658869,4.04642697954579e+39,1.64551360841689e+36
