Time,price,feeGrowth0,feeGrowth1
2023-02-15 16:01:35.000,0.0005704833609,7.09732984947981e+39,3.05198325542979e+36
2023-02-15 16:21:35.000,0.0005667874286,7.10081156350161e+39,3.05371882055107e+36
2023-02-15 16:41:35.000,0.0005720828726,7.10228831881248e+39,3.05493641329008e+36
2023-02-15 17:01:47.000,0.0005716825747,7.10319377889619e+39,3.05542863226972e+36
2023-02-15 17:21:47.000,0.0005822983692,7.10368237904075e+39,3.05646886143799e+36
2023-02-15 17:42:23.000,0.0005930519871,7.10409566453292e+39,3.05747357356502e+36
2023-02-15 18:02:23.000,0.0005863885522,7.10607531834191e+39,3.05818095432275e+36
2023-02-15 18:22:35.000,0.0005745480019,7.10809854971559e+39,3.05850837958869e+36
2023-02-15 18:42:59.000,0.0005636788098,7.11071520952644e+39,3.05919881130079e+36
2023-02-15 19:02:59.000,0.0005773700544,7.11106063981728e+39,3.06038762329371e+36
2023-02-15 19:23:11.000,0.0005751228086,7.11166183867468e+39,3.06057181912957e+36
2023-02-15 19:43:35.000,0.000578815213,7.11166183867468e+39,3.06083328387565e+36
2023-02-15 20:03:59.000,0.0005661077256,7.11357864614804e+39,3.06102242175302e+36
2023-02-15 20:23:59.000,0.0005657116087,7.1140240343383e+39,3.06124607083393e+36
2023-02-15 20:43:59.000,0.0005600269614,7.11480216060105e+39,3.06127229483563e+36
2023-02-15 21:03:59.000,0.0005587404438,7.11553197715163e+39,3.06158621255805e+36
2023-02-15 21:24:11.000,0.0005614287102,7.11553197715163e+39,3.06178188077769e+36
2023-02-15 21:44:11.000,0.0005811931078,7.11553197715163e+39,3.06320286132556e+36
2023-02-15 22:04:23.000,0.0005809025984,7.1164902588362e+39,3.06373763073554e+36
2023-02-15 22:24:47.000,0.0005767930018,7.11828533813095e+39,3.06449364469671e+36
2023-02-15 22:44:47.000,0.0005654288377,7.11979588549913e+39,3.06453818245674e+36
2023-02-15 23:05:11.000,0.0005444011281,7.12259850268846e+39,3.06455843458653e+36
2023-02-15 23:25:11.000,0.0005489931273,7.12383877496154e+39,3.06556676395121e+36
2023-02-15 23:45:11.000,0.0005565657083,7.1238555229215e+39,3.06612787185111e+36
2023-02-16 00:05:11.000,0.0005883267337,7.12429102776771e+39,3.06866337706217e+36
2023-02-16 00:25:11.000,0.0006066675384,7.12488802819496e+39,3.07030460804073e+36
2023-02-16 00:45:11.000,0.0005927555501,7.12705404725473e+39,3.07063118918478e+36
2023-02-16 01:05:11.000,0.0006168217587,7.12705404725473e+39,3.07231305873775e+36
